State Name,Hotel Price,Self Allowance,Travel Price,Food Cost,Total Cost
Kerala,6381.441800834065,2906.5028170041282,11662.209556921325,11231.181606388356,32181.335781147875
Rajasthan,7033.575231914279,3093.0711625753106,14681.084835243579,12884.970445595642,37692.701675328804
Rajasthan,6120.65335651193,3199.406459491699,11171.677109771776,7817.695872652897,28309.4327984283
Sikkim,6682.221178123615,3549.3070623623635,9886.539539957517,11788.06542958584,31906.133210029337
Goa,9671.835073845075,4322.7412221408285,17573.102071344387,10449.870958332463,42017.54932566275
Rajasthan,8627.842564533883,2870.3911357349357,8293.371489895695,8432.631567196282,28224.23675736079
Goa,7254.196857020661,3348.2186706681687,14769.0010646797,7402.796215754826,32774.21280812335
Rajasthan,4566.190229203777,2696.7912994267945,12746.649402976032,6369.356805017218,26378.98773662382
Goa,9924.205994811673,4320.605439402676,12473.403158190833,12536.090047573238,39254.30463997842
Kerala,7694.490432229671,3728.745324443472,9843.691101293323,8705.502961038195,29972.42981900466
Goa,5623.313406016334,3530.092856650008,16666.00479046619,8812.173008288846,34631.58406142138
Kerala,8104.209413086862,2241.8899220618255,6976.198462851396,9797.792144276627,27120.08994227671
Kerala,7849.481810310642,2364.3433349528545,9390.511874716538,7270.006827750778,26874.343847730812
Goa,7594.19028563036,4935.720069690061,17716.269109786077,11621.05403475538,41867.233499861875
Kerala,6456.377178724646,2790.8895549548406,8993.373987215651,8014.461228878832,26255.10194977397
Sikkim,4995.013519350651,3538.4462956762673,5060.515583880537,10764.865586282733,24358.84098519019
Kerala,3773.808194110157,3449.3271377085275,6054.2308144757535,11244.873125367456,24522.239271661892
Rajasthan,5675.986208229505,3263.879279305792,9856.234751760097,9341.45278685681,28137.553026152207
Goa,9014.267242990058,3411.3745243911103,19261.940684317822,9806.552874680125,41494.13532637911
Sikkim,3023.1601150230144,2242.772836318813,6143.383898018044,7537.918575913662,18947.23542527353
Goa,6667.495858455721,4230.025936077733,16343.636888716872,13445.716205345743,40686.87488859607
Rajasthan,5990.843467954716,4049.2675612755756,8776.606965546565,8297.256379583283,27113.97437436014
Rajasthan,6686.978014689615,3787.8085070822613,9573.35991727639,7463.415615947923,27511.56205499619
Rajasthan,8599.278082063804,3560.6042664983165,13784.336716811871,6592.818393127148,32537.037458501138
Kerala,5231.729971829806,2283.9024468632724,10373.168653619681,8766.851846190859,26655.65291850362
Kerala,5234.766009481138,4136.977555188768,6572.395663879264,8874.924692438894,24819.06392098806
Goa,8687.506240548742,4597.4283833091495,14287.020209864335,13727.269683223258,41299.22451694548
Goa,7261.089704449036,3585.6440734019297,10291.697636452645,8769.909571568513,29908.34098587212
Sikkim,4123.02411469991,3959.9406587177014,7404.4507330150445,7666.938915678799,23154.354422111453
Sikkim,5262.197580663467,3203.7631792726443,8312.17005850534,10658.840172255837,27436.97099069729
Goa,5704.2851018989995,4164.845316414493,11185.026235981515,13588.988885991788,34643.1455402868
Kerala,4381.934932531117,3696.146358859064,7733.309633454994,8192.277531851378,24003.668456696552
Rajasthan,6491.838863697399,4123.539576180276,10182.693004017256,9213.868163006766,30011.939606901695
Goa,7094.62724752274,4312.957214663005,19195.310246560497,9426.287126794263,40029.181835540505
Sikkim,7574.2295053405005,2256.1914927324,9966.27507711482,11527.884148935183,31324.580224122903
Kerala,5311.969495583166,2876.5350119889968,6269.467793973695,6330.506360191062,20788.47866173692
Goa,7902.941751390217,4856.167280652099,17610.07923495392,14469.99538401176,44839.183651007996
Goa,8161.321439597652,3449.2312236877037,13717.240664023433,12470.931614682746,37798.72494199154
Kerala,3565.4722829416683,2944.334047675027,8354.74911737688,9221.005068807119,24085.560516800695
Goa,8317.686860083553,3864.1537658883917,17542.64973347023,7261.272486275967,36985.76284571814
Kerala,4390.179834348757,3078.809979388904,11510.558592872452,8829.173342754058,27808.721749364173
Rajasthan,8805.351587347275,3725.879164989051,14607.428756020388,8854.236735019127,35992.89624337584
Kerala,4243.313638765565,4086.1516754894155,9462.735516229925,6628.531683825858,24420.732514310763
Kerala,5573.120618635119,2681.38542366501,8142.726955803017,10094.867224504598,26492.10022260774
Kerala,3926.748340393219,2443.002752601836,10725.294515152676,12298.056351578001,29393.101959725733
Goa,9984.371259229738,3394.9409797198746,12510.013832623003,11497.5104885162,37386.836560088814
Goa,7510.975051656213,4773.8498004185385,15640.740288335179,12718.026211551565,40643.5913519615
Kerala,6476.9250866002185,3491.621625310412,8151.470769149239,5979.153167962118,24099.170649021988
Goa,5335.382386942138,3571.8135784783203,16566.310737078762,10341.335966535959,35814.84266903518
Sikkim,6749.802351995889,3631.8938779372347,6201.9945644675345,5814.509396151471,22398.200190552132
Sikkim,4049.527965477929,3722.739992726872,5957.964728674129,9289.570848755573,23019.803535634503
Goa,9490.27144720357,4693.0286773805565,19182.390866754373,14507.857265713235,47873.548257051734
Goa,6025.698202410036,4837.853067279109,11018.03682949537,12294.221859773108,34175.80995895762
Kerala,4453.438603318333,2704.4820403467234,9035.74744640959,6037.621338200951,22231.2894282756
Rajasthan,4182.748339240475,4010.0838574925565,8766.82226370407,8482.66343489558,25442.31789533268
Goa,7360.334725549996,3921.07899454828,10389.299633256674,11405.307035526812,33076.02038888176
Sikkim,5824.2056663130825,3683.997105780123,5180.094091457132,7822.454292932765,22510.751156483104
Kerala,3828.543197141762,3656.9813543232267,7051.330632634964,11335.508073326208,25872.36325742616
Goa,8877.638083475053,4552.894892999449,18667.70354506,13517.368037679913,45615.60455921442
Sikkim,5266.444173740138,3312.323675362143,6412.393719885134,9282.817140722549,24273.978709709965
Sikkim,5621.9513466379,2354.8575389394136,9752.29585287648,7614.205615928937,25343.31035438273
Rajasthan,6203.813734691141,3590.0538377938765,11652.978343913548,7787.354616342709,29234.200532741277
Kerala,5503.81530437663,4169.3394790490165,8619.685138612596,6241.120227491905,24533.960149530147
Kerala,6298.2016565410895,4074.7761329942377,9480.533008016728,7984.283784405878,27837.794581957933
Rajasthan,4776.201229653562,2586.3474715940233,11133.587081810143,8892.207620454037,27388.343403511768
Rajasthan,4909.640652476355,2829.6296314588744,13070.210030058603,10730.760475728515,31540.240789722346
Kerala,7808.928105067586,2463.4575469091237,7694.976395837113,10107.118770083014,28074.480817896838
Kerala,8230.577310668163,3651.959819970591,8118.302349601814,5990.756977488799,25991.596457729367
Goa,6866.546581398765,4635.570659713891,18940.943025332508,10162.074523449262,40605.13478989443
Goa,6353.723365717769,3427.022732621344,19464.565131504052,8454.230937738896,37699.54216758206
Rajasthan,7219.997716195079,3511.7053859036578,14140.465819891797,7097.68893721764,31969.857859208176
Goa,7043.670855490482,4681.4060560224,14194.479939573135,13618.417197897968,39537.97404898399
Sikkim,3126.931778301724,3465.603089532501,8901.827515034409,5293.406517013803,20787.768899882438
Goa,5780.762986830952,4084.4744109836965,14763.357333010987,10353.463007216971,34982.05773804261
Goa,8579.861144236987,4180.695380917546,14975.398521461022,8345.629246132146,36081.584292747706
Sikkim,6294.619709550757,3016.7210938325597,6023.400545286419,11155.311509749317,26490.052858419054
Rajasthan,4135.479962517417,3095.096902637641,11729.042426068132,9899.283592925247,28858.90288414844
Sikkim,4109.860809664748,3130.043985718032,5930.67948876674,6619.664454637936,19790.248738787457
Goa,6155.373982940357,4377.770604100181,13315.646990671938,11019.41829733101,34868.20987504348
Rajasthan,7359.463717993642,4246.645831721616,13840.241612959482,11120.404517921812,36566.75568059655
Goa,5098.552688771821,4272.582707958496,12070.758092108552,14664.94407135547,36106.83756019434
Sikkim,3520.542909922869,3522.243074086316,5355.791425867164,6543.1220297179325,18941.699439594282
Sikkim,6999.580426865947,2320.143269909146,5345.037963064082,11203.272404905416,25868.034064744592
Goa,5892.723310271668,3923.11494883958,19407.84520503108,14474.432913339922,43698.11637748225
Kerala,6763.7305392593735,2218.663239654187,9041.522627771008,11914.943811724464,29938.860218409034
Kerala,4690.913905233632,2693.357729043246,8456.47243090211,9947.900498033368,25788.644563212358
Sikkim,3497.2069637967256,3452.9234302260097,9054.392905039593,9408.744581042953,25413.267880105283
Sikkim,4215.860954997271,3983.619902698727,9179.129639552579,7822.474432286759,25201.084929535336
Kerala,7111.334659278296,2398.356199174432,7993.146198693627,10766.785176126516,28269.622233272872
Kerala,7778.482340531429,3002.9886317225764,10161.708344842771,9219.058128456523,30162.237445553303
Goa,9151.099322834958,4600.141937398319,17711.228158518865,12419.504569826357,43881.973988578495
Goa,6985.917648092274,3408.0712692577977,16546.506868659544,10427.663230790364,37368.15901679998
Kerala,6840.425682853231,3310.169898604572,6909.570448800596,10620.475248301973,27680.64127856037
Goa,6024.921477079105,4466.14259205935,18758.83083517057,13595.772140836392,42845.66704514542
Goa,6465.738651305066,4231.970900520359,15390.945527360087,8171.490052822529,34260.14513200804
Rajasthan,8481.679092605598,2876.049469230832,9259.779410960029,11830.508009019595,32448.015981816054
Goa,5065.00961755368,3710.769137371479,14252.281854376939,11322.372254322458,34350.432863624555
Sikkim,3427.5426542723403,3567.5835689707947,5187.855451994537,10912.66136363157,23095.643038869242
Goa,6039.431275730137,4108.4530282640335,11278.668012224176,10450.413650728116,31876.96596694646
Goa,5132.6610193690985,3010.4592270858257,17655.46750515861,10032.32388306428,35830.91163467782
Kerala,4407.177175448986,3721.981520056188,6000.0698085321965,11905.425127620558,26034.65363165793
Sikkim,5915.207804848461,2070.622709880478,7082.829142411461,6758.184872838809,21826.844529979207
Goa,7107.12275296249,4491.467565462464,15225.101810855886,13753.698602289145,40577.39073156998
Goa,9463.358555384875,3404.961120330475,10546.344200009724,10872.164580075234,34286.82845580031
Rajasthan,8087.217808692205,4416.146960238761,14784.625303778663,9598.668097858817,36886.658170568444
Goa,6709.08675848938,3735.881502604169,12261.25331249672,9467.746251915873,32173.96782550614
Goa,6297.1171671564625,3653.863232676158,13041.987196362808,11584.337604952125,34577.30520114755
Rajasthan,5898.462040836334,2797.7761006648893,9431.54009804022,8276.47837393348,26404.25661347492
Kerala,6451.474712574039,2811.2084309804295,7382.4999727040995,5774.885899691566,22420.069015950132
Goa,6340.318204114381,4753.301523656401,10014.738220863113,9175.988842754849,30284.346791388743
Rajasthan,7120.74453924567,4492.668675254495,12834.758352703971,6044.653303846135,30492.82487105027
Sikkim,5047.0582609562025,2736.6190610136964,9834.227498996428,11848.483509397996,29466.388330364323
Kerala,6260.235904259901,3097.221261909085,7345.760899710271,12260.230468738231,28963.448534617488
Sikkim,5180.632645676584,3444.1418764054742,8315.235959017113,7766.087082306136,24706.097563405303
Sikkim,4472.328797709588,3772.3915609301494,8709.481634793576,10098.595980377522,27052.797973810837
Rajasthan,8742.266534810784,3686.088668373568,13787.403032724198,8420.642688872975,34636.40092478153
Goa,8818.028970798805,3783.0513963556587,14226.291970136092,12368.74525668781,39196.117593978364
Rajasthan,4700.565878832263,3325.2436816972477,9423.447245123434,11638.010301321854,29087.2671069748
Rajasthan,8342.339879489564,3891.2362929936135,9602.361072184249,12627.293712845685,34463.23095751311
Rajasthan,6437.155991247568,2506.4365272085574,12700.970664788103,8801.485930947703,30446.049114191934
Rajasthan,8472.761134470456,3739.1786749196813,13534.235732045088,11483.085880692333,37229.26142212756
Kerala,7499.276279736576,2910.986020882715,7089.683806539616,7361.499154424831,24861.445261583736
Goa,7126.067522346168,4588.3946625541685,13709.410081577651,14922.658430349187,40346.530696827176
Sikkim,3112.346541600587,2185.9812796462643,9509.70098374575,5180.387191350458,19988.41599634306
Sikkim,4343.38679692473,3176.404533896781,9033.467598473697,9224.701645507846,25777.96057480305
Goa,7708.171073304335,3961.9457797722475,19848.584027624758,12276.047853210617,43794.748733911954
Sikkim,6167.391099130737,3284.651051810455,8771.241298410405,9816.318899518901,28039.6023488705
Goa,6289.438427166011,3129.707188965937,13931.952010279223,7963.100630312712,31314.19825672388
Sikkim,3696.7803703641207,3159.9675748562627,7953.189169973189,11569.708484311912,26379.645599505486
Rajasthan,8174.651183996496,3622.9691759190473,12288.114033978563,7268.282953350579,31354.017347244684
Sikkim,7922.01090351776,3121.320188832342,5392.27908158562,9359.273822678888,25794.88399661461
Goa,7628.45091151343,4206.97533319291,15444.96959103865,8781.40863298468,36061.804468729664
Goa,5858.396429241518,4352.935874452724,17093.208284726097,9457.731336170167,36762.2719245905
Goa,6361.536632596844,4609.977999361539,11673.213040010603,11371.668333824995,34016.396005793984
Goa,5091.953382737333,3539.6414402564287,17806.31717425557,10337.547348516611,36775.45934576595
Goa,9571.494032802495,4650.098820360125,15837.727805141116,8281.80480781205,38341.12546611579
Kerala,4088.7554144507058,3196.5113645269075,11713.330714185568,6696.554816945938,25695.152310109115
Kerala,6382.582377571268,2354.116558268662,6254.53378924135,8427.013517139598,23418.246242220877
Sikkim,4370.27610343603,2117.1018584879585,6326.630687777335,10300.980847928506,23114.98949762983
Goa,7770.890012578967,3668.4766373921216,16015.53879299824,14183.717174782309,41638.62261775164
Sikkim,6257.101941759322,3569.793954222935,6482.799561029653,5588.89363581568,21898.589092827588
Goa,9148.709018536008,4415.3618694818315,17144.241640712422,10144.831260475208,40853.14378920547
Goa,6032.106358803016,4577.229929344813,17590.05282521931,7801.9645097830125,36001.35362315015
Kerala,3554.9791432924026,3234.5381128832187,6615.095784398847,5616.147364428185,19020.760405002653
Kerala,4184.428150344036,3080.397995910981,9083.126785240605,10132.030778507697,26479.98371000332
Rajasthan,8500.093209240526,2794.905053412568,11071.124444728448,10217.146093766114,32583.268801147657
Kerala,7869.450387812576,2856.385507218623,8215.684621293247,6641.133796704204,25582.65431302865
Rajasthan,6987.065510851542,3368.0387323477507,14463.398900557377,7636.689831651449,32455.19297540812
Rajasthan,7002.584302168267,2677.2008593592345,13620.05055898577,6165.954275511629,29465.789996024898
Rajasthan,7325.183372731277,2941.2239054224224,12577.675055277094,11844.630439860826,34688.71277329162
Rajasthan,4876.856393117248,3696.4505881274777,12714.61308587998,12822.834172339859,34110.75423946457
Rajasthan,8572.059729624798,3971.3262284783796,10693.729150504952,6948.2167575628355,30185.331866170964
Sikkim,5093.852624460365,3996.6950227858993,9604.972605482879,6620.326496357087,25315.84674908623
Kerala,5415.692641247488,4066.226662687115,10167.572563519712,11578.86666762854,31228.358535082854
Rajasthan,6594.588526414187,3785.1303990703827,12831.848493246533,12485.246585693294,35696.81400442439
Goa,5234.829833875276,3842.496106588144,18616.909037873455,10357.019062454483,38051.254040791355
Kerala,4331.416843780397,3472.3547294164655,7644.429536053146,5854.357305883519,21302.558415133528
Kerala,7190.168082131852,3771.3032361604637,10842.425423200217,5775.7428358497355,27579.639577342266
Rajasthan,4413.993339625632,2736.6723818467744,8561.924823651936,10017.649062483073,25730.239607607415
Sikkim,6015.760547331941,2819.8097793925763,6726.70976122444,7750.265762252253,23312.54585020121
Rajasthan,5226.745548406605,4179.604571271235,9684.883634158741,6200.5669930435815,25291.800746880166
Sikkim,4946.478070209882,2767.6659038660882,9892.627341945703,9082.766746187897,26689.53806220957
Goa,6443.4686838535,4143.744542454373,18565.37223747927,7090.42029271218,36243.005756499326
Kerala,5278.363582324746,3375.5387217243965,10207.01916954156,11011.603707044911,29872.52518063561
Goa,8595.229525921228,3368.9525062672787,17270.5676161539,9451.462581626973,38686.21222996938
Sikkim,4485.608578115875,2724.470883304577,7810.363972012856,5281.8060210646245,20302.249454497934
Sikkim,5832.023201484486,2669.0225774838646,9735.453335542596,9118.465546882073,27354.964661393016
Goa,7380.2520109954985,3052.3934170641296,14962.587528823617,10181.475315464439,35576.70827234768
Sikkim,6318.35582681324,2048.3835277827106,6902.5885493494725,11816.602893500047,27085.93079744547
Goa,9684.14869662379,4663.394087351547,11630.35336931591,11353.589300029616,37331.485453320856
Kerala,7162.860486051251,2746.141619945625,10717.233913566348,7426.674267259058,28052.910286822284
Goa,6074.7018929537835,4036.157532477631,17344.439320755915,12675.510917071799,40130.809663259126
Kerala,3655.9156753064235,2797.451147177546,8306.130231144809,7400.444017798979,22159.94107142776
Goa,6311.320221499125,4881.358490230681,10251.934139592293,14233.946331260522,35678.55918258262
Sikkim,5975.389653501274,2518.5935177315478,9194.986638590053,7623.053793551635,25312.02360337451
Goa,5257.129067421251,3859.31362547787,10114.179834540737,11398.948502209641,30629.5710296495
Sikkim,5481.831236006182,3745.4605009692036,8518.498898145255,5354.011726769602,23099.802361890244
Goa,7984.214244584446,4683.867133583617,19702.57109726057,10408.969903617846,42779.62237904648
Goa,6671.219454084804,3372.202835692555,14376.613281482034,13658.90831728796,38078.94388854735
Rajasthan,7854.5610187291095,4105.286619591421,8879.787239967622,11639.541637543392,32479.176515831547
Sikkim,3532.991265668859,2916.373773475785,8524.35505021691,6570.229911974684,21543.950001336238
Rajasthan,4375.688908679043,3465.93774417071,13537.025136124681,7582.553497073939,28961.205286048375
Sikkim,6640.943781018017,2266.9599448318877,7732.151580389236,10721.137185492658,27361.1924917318
Rajasthan,6477.456581030992,2661.2030275142492,14736.28220204917,12512.788941185278,36387.73075177969
Kerala,6942.01198213868,3655.8786139475305,6310.012329947766,6167.526448911025,23075.429374945
Goa,7174.1366930187305,3992.9223047105997,15047.955983045282,10600.469115409802,36815.48409618442
Sikkim,4232.010166195534,2873.7014052303593,8592.26973661275,7362.179952749602,23060.16126078825
Sikkim,7095.511588370999,3459.016457304793,9313.202355745896,11094.819188202076,30962.549589623763
Goa,8997.079394844895,4531.02579798222,11792.5561190779,7668.1993174401505,32988.86062934517
Sikkim,6473.482354272133,2317.816335338707,9000.017408818407,6477.881597906262,24269.197696335512
Sikkim,4360.725686149814,3220.4502989552825,7763.535378592726,10267.27836310546,25611.98972680328
Rajasthan,6951.153334345436,2770.7081645553712,10172.429455919706,6359.056942868509,26253.347897689022
Sikkim,4804.869484700134,3502.7501720580913,5658.575142895468,8447.747665000024,22413.94246465372
Kerala,3957.9103666331707,3513.910312534279,11191.774553453473,8594.74924275804,27258.344475378963
Kerala,8086.567877311214,4113.229242166915,6943.639249078292,7840.808252921241,26984.24462147766
Goa,5684.093154594807,3137.9160327128425,13097.878592090992,10156.57852255139,32076.46630195003
Sikkim,7751.1867691040125,2114.109442302509,6450.227659812184,8709.58410851163,25025.107979730336
Goa,7230.028864789779,3564.3741493864004,18714.140341908544,8290.938867107065,37799.482223191786
Kerala,4425.664644193098,2723.411367471812,10036.217965253389,9503.97114798515,26689.26512490345
Sikkim,5709.504736891791,2493.957598144,8983.406985956863,10638.026305099904,27824.895626092555
Sikkim,7364.729179382041,3812.509161042073,6252.339493962495,10321.126508531113,27750.704342917725
Goa,8661.124432047805,3499.0923996990123,16248.740996069988,8231.19923755019,36640.15706536699
Kerala,7532.805739307249,2743.899452257262,9430.475898862493,6544.7462881903175,26251.92737861732
Sikkim,6293.916833553587,3518.7965248359274,9164.151883941355,6877.220574214393,25854.08581654526
Goa,8461.382822589261,3899.47968490108,19060.870604812604,9888.597810728297,41310.330923031244
Kerala,7745.978257826597,3753.4211139103627,6072.94062886432,8359.189069859378,25931.52907046066
Goa,6248.34004429593,3130.7323151287706,16740.199190587926,12437.577734666762,38556.84928467939
Rajasthan,6447.124818215702,3475.1423873467684,7414.686392957832,6396.763025160848,23733.716623681154
Sikkim,4106.047209098011,2067.2272003665653,7744.2933253867795,5242.708929582464,19160.27666443382
Rajasthan,8938.340039983235,2625.306406910709,9301.061832349425,8743.373940607364,29608.082219850738
Kerala,8220.296698433067,4012.874906688822,7840.659597132847,10380.145844965864,30453.9770472206
Rajasthan,4197.134056842529,2778.4907422351903,9823.668027618853,7354.047400695378,24153.34022739195
Rajasthan,7527.875862578442,3564.8413645504343,11970.339592396882,10490.531368793763,33553.588188319525
Kerala,8126.241587078329,3022.191205201413,8004.299794012615,7318.796965582096,26471.529551874453
Goa,5902.876725636667,3694.6866525176856,17326.990505902802,14088.688870508131,41013.24275456528
Rajasthan,6839.726152763147,4299.666691374545,10236.219084590957,12269.829609866316,33645.44153859497
Goa,9577.44148794021,3043.646793550979,10683.532003099586,9378.297634250612,32682.917918841387
Rajasthan,4169.729892928995,3827.579372351178,13270.078739872857,7609.956277742684,28877.344282895712
Goa,8487.1013362342,4926.788868427101,12857.58324592706,10290.431776529851,36561.905227118215
Kerala,4986.745036862754,3320.336366923684,8596.601277595575,7183.721096261041,24087.403777643056
Rajasthan,8621.980976882653,4373.644924066184,12483.551065775213,10706.686903041926,36185.86386976598
Kerala,8355.291225826839,2304.5157585720476,7994.736942892272,11282.452791837999,29936.996719129158
Rajasthan,8721.33244556717,3337.586638148323,7452.6852491737245,10711.644916378518,30223.249249267737
Kerala,5871.071083287319,2720.3155819241024,8243.526282076882,11270.453130745445,28105.36607803375
Kerala,7810.213254946567,3661.6419299614595,11666.69149616582,8278.945135452319,31417.491816526166
Rajasthan,8222.746992675351,4462.594180994493,12133.875178388465,7094.218794962026,31913.435147020333
Rajasthan,5595.5023662162785,3013.0601248884955,12371.833189337656,11165.656631783146,32146.052312225576
Rajasthan,8144.577370753386,3808.349202948149,12058.257229101118,8523.321535990877,32534.505338793533
Sikkim,3185.038173577463,2396.19526551948,5994.960694797184,9698.895776603928,21275.089910498056
Goa,7981.349392410266,4130.660509143219,14183.338641022801,9165.151535854126,35460.500078430414
Sikkim,4150.044186438516,2927.8649733766724,8754.698991816591,5568.607443646709,21401.21559527849
Sikkim,3602.834428886394,3944.010659263074,5506.864487765795,11948.072568414344,25001.782144329605
Kerala,3884.766008146046,3417.054545392933,7667.116656538274,6593.410555514195,21562.347765591447
Rajasthan,7481.443879390699,3199.0127441736377,9210.552867726828,12918.946957744367,32809.95644903553
Goa,6699.374818840331,3228.191569775867,14320.18927594506,14818.239460531579,39065.995125092835
Kerala,7123.833857643807,2502.493657469869,11882.21244565311,11056.726727356277,32565.26668812306
Sikkim,3326.7817039947117,2450.6338599024702,5337.512733419109,9615.960734573982,20730.889031890274
Rajasthan,5576.451689153051,3001.933322680596,11149.607955044761,10044.649351757593,29772.642318636004
Kerala,6197.456461876686,3901.2321156822754,7076.188092073263,11562.710817644842,28737.587487277066
Rajasthan,7953.615824194818,3622.44557656505,14765.412363277952,8026.076651336416,34367.55041537424
Kerala,5093.76251466035,3246.781822748733,6679.821028364785,8773.76848739414,23794.13385316801
Rajasthan,7129.456882185045,2729.537743738435,10228.80801889273,10335.729785565512,30423.532430381725
Sikkim,7429.8887411809355,3720.27938669887,8689.42492417303,7878.333331086438,27717.926383139275
Goa,8079.315940911523,4445.628606416967,17045.54428027445,10419.891632722143,39990.38046032508
Sikkim,4164.797373768169,2135.3367238000033,7113.643184469662,7311.992672514591,20725.769954552423
Goa,5122.0039077826905,4415.670194459537,13465.241679527182,11513.85453347629,34516.770315245696
Rajasthan,8350.49436950465,3587.076434685292,10180.899028422964,11954.021696105812,34072.49152871872
Kerala,3606.347054251936,2363.4506914935564,7585.657578951836,6910.698646044189,20466.153970741518
Sikkim,7373.508363420997,2916.6012830573127,6026.6646935339995,11541.031271274089,27857.8056112864
Goa,7644.685670136059,3969.392574260094,14830.396975588901,12512.701229985836,38957.176449970895
Sikkim,7695.3384925644805,2331.5490803265516,6342.668780338036,10762.912488760212,27132.46884198928
Goa,8993.916178868327,4891.396294000565,12874.6166489725,11449.525541040093,38209.454662881486
Sikkim,7989.670552666687,3699.950742961324,8283.780317372784,10456.616909968445,30430.01852296924
Goa,6753.559077258551,4338.0446746582165,19685.37331699892,7129.603178715738,37906.58024763143
Goa,8835.941444655635,3924.5911220012144,16036.372005593752,13547.043398236281,42343.947970486886
Rajasthan,6009.654568046211,3323.531083169017,7615.83573651973,6280.972013597566,23229.993401332526
Goa,7399.378101519544,4301.946934301908,10755.83613854067,14119.3070109029,36576.468185265025
Rajasthan,7137.5273160918505,3590.863738813811,14611.385766764528,12943.739230670504,38283.516052340696
Goa,9368.385570931694,3124.546211763771,12972.907903073337,9352.539697414222,34818.379383183026
Kerala,8420.417345996477,3225.0052975406634,6552.401916494852,6972.229894000556,25170.05445403255
Kerala,7341.36706932259,3812.807234465679,9594.26752290229,10857.543547006284,31605.985373696843
Kerala,5588.833910836669,3118.4797551939164,9741.892669741597,7271.184386441772,25720.390722213957
Goa,7106.785011385351,3103.913155108537,16485.04820118688,13924.499065377628,40620.24543305839
Rajasthan,7687.911507944457,4072.556398768066,9139.21622286033,6719.898145102337,27619.582274675187
Rajasthan,5193.885728841512,2902.7275642719487,7120.8854737158,6881.686374655508,22099.18514148477
Goa,5552.370565656974,3517.2416697760773,19650.15369454472,14833.212440804924,43552.978370782694
Kerala,5273.110788203883,2529.4127068645917,7505.358274146615,10216.872287890033,25524.754057105125
Kerala,4936.194958270409,2860.430129742995,10056.157728315286,11428.21057100267,29280.99338733136
Rajasthan,5481.540602279951,4013.50301137727,12653.038959029676,8270.305641460625,30418.388214147522
Kerala,4668.0387552495495,3238.7717190078747,9660.044502476914,10235.38624664423,27802.24122337857
Sikkim,3210.4659481818094,2409.7625483014253,6564.536971068241,9159.692791160182,21344.458258711657
Rajasthan,4089.369673667069,4255.660156304082,9168.770030112526,10222.05084086063,27735.850700944306
Kerala,8438.611948680158,3959.1637099030586,9586.009696216219,10277.727216764051,32261.51257156349
Rajasthan,6138.865668679311,4241.156850092014,13928.765068893532,10027.51421190369,34336.30179956855
Sikkim,4921.633235798408,2477.5924227630785,9733.668644616977,8003.436585118661,25136.330888297125
Rajasthan,7398.236413465349,3402.4786883619763,7847.246435230061,7931.458860663828,26579.420397721216
Rajasthan,5091.2694393253205,4469.97931228175,8238.62890078176,11380.069316392415,29179.946968781245
Rajasthan,8749.805919751127,4044.0249526199805,14557.890070264637,7583.907010022303,34935.62795265805
Rajasthan,7931.72507207776,2554.3348424511196,12892.28182667834,10846.480143080898,34224.82188428812
Sikkim,3447.0550115612978,2130.409182520984,9414.969124148865,6633.3297585452865,21625.763076776435
Goa,7087.903878924642,3927.8627536246654,12026.326341353431,12002.641359635632,35044.73433353838
Rajasthan,8395.591537810824,4318.440411723121,11700.686968875216,11229.547869903203,35644.266788312365
Rajasthan,8723.660111457051,3577.403595905428,12609.11675533979,7530.997222345774,32441.177685048042
Kerala,5837.007556249348,3195.6250160685804,10080.671312681836,5919.603106029158,25032.90699102892
Rajasthan,7067.056946053539,2710.947399913261,10265.213526933585,6916.816200959219,26960.034073859606
Kerala,4335.169730460376,3513.560209448588,6092.369350147851,9741.978770897178,23683.078060953994
Goa,9955.843130684883,4644.2063212004505,15829.260568042631,13795.571249805884,44224.88126973385
Sikkim,4158.358506917217,2760.8400150151247,6265.5076958980435,5314.977748647971,18499.683966478355
Sikkim,7713.658870675628,3551.223701850655,7251.271230714452,10139.058813291524,28655.212616532255
Goa,8248.233244961843,4928.953307801623,19575.810150838173,9730.549167600417,42483.545871202055
Sikkim,6038.683974394296,2407.5329182553783,6995.176588212174,8349.698589436657,23791.092070298502
Goa,7563.442555082544,4046.6592623894826,18398.016066644268,14430.876398764525,44438.99428288082
Goa,6153.349058588794,3574.275916169151,11885.406057492512,9655.772037886763,31268.803070137223
Goa,5882.640160027541,4585.708838067679,16724.60498025029,10722.695471515888,37915.6494498614
Sikkim,4102.431045350877,3155.186731762315,9885.034772194718,5095.776903324768,22238.429452632678
Kerala,4432.191310721272,3469.1648351006074,6611.35860523762,6071.191040033868,20583.905791093366
Goa,8897.922367833766,4595.828319231789,10083.19942227192,9068.732729078272,32645.68283841575
Rajasthan,5750.62629583365,3291.94094532491,10468.662341060915,6194.965685747521,25706.195267966996
Sikkim,3289.2133828169817,3830.1801368140864,5463.127415256836,9419.627282337757,22002.14821722566
Goa,9845.513150704057,4066.05773449228,17483.843496762314,10411.18685441298,41806.60123637163
Goa,9418.929424817128,3315.909645670696,19145.48663848559,11385.161621824176,43265.48733079759
Rajasthan,8638.761415976065,3891.798236337605,10472.16778167007,7222.530301274307,30225.257735258045
Kerala,8474.539113232177,3786.5227008765087,7552.269852932646,7571.524206056312,27384.855873097644
